2510090788	99195
2510090789	70827
2510090790	20945
2510090791	46434
2510090792	78071
2510090793	69755
2510090794	21443
2510090795	58467
2510090796	32675
2510090797	39422
2510090798	89496
2510090799	58171
2510090800	84364
2510090801	39522
2510090802	14648
2510090803	72342
2510090804	18973
2510090805	93373
2510090806	62151
2510090807	00826
2510090808	33006
2510090809	21058
2510090810	86522
2510090811	09888
2510090812	33490
2510090813	37648
2510090814	71459
2510090815	45592
2510090816	19236
2510090817	37006
2510090818	73916
2510090819	55316
2510090820	02928
2510090821	87371
2510090822	82419
2510090823	05565
2510090824	14270
2510090825	73605
2510090826	43179
2510090827	88947
2510090828	61461
2510090829	47307
2510090830	64788
2510090831	30192
2510090832	41350
2510090833	42035
2510090834	86045
2510090835	56563
2510090836	57672
2510090837	39018
2510090838	49985
2510090839	93338
2510090840	38846
2510090841	41209
2510090842	93592
2510090843	07451
2510090844	32664
2510090845	37944
2510090846	96335
2510090847	90159
2510090848	00516
2510090849	88735
2510090850	14120
2510090851	94894
2510090852	33105
2510090853	54991
2510090854	76626
2510090855	05152
2510090856	21947
2510090857	00307
2510090858	23146
2510090859	40092
2510090860	82252
2510090861	94718
2510090862	43407
2510090863	82431
2510090864	76376
2510090865	28663
2510090866	05707
2510090867	99355
2510090868	29810
2510090869	89926
2510090870	38701
2510090871	26803
2510090872	23875
2510090873	16564
2510090874	94459
2510090875	57323
2510090876	46362
2510090877	70128
2510090878	74255
2510090879	22846
2510090880	18148
2510090881	67519
2510090882	87549
2510090883	25015
2510090884	71794
2510090885	64534
2510090886	89637
2510090887	55079
2510090888	95872
2510090889	63117
2510090890	56680
2510090891	07617
2510090892	78130
2510090893	88435
2510090894	90307
2510090895	68382
2510090896	58420
2510090897	33131
2510090898	32292
2510090899	81384
2510090900	84507
2510090901	01443
2510090902	12047
2510090903	27370
2510090904	93991
2510090905	51876
2510090906	20556
2510090907	89081
2510090908	99653
2510090909	87499
2510090910	71816
2510090911	58434
2510090912	26779
2510090913	19820
2510090914	34662
2510090915	39901
2510090916	71906
2510090917	33956
2510090918	65039
2510090919	37117
2510090920	60181
2510090921	72910
2510090922	83279
2510090923	51936
2510090924	12634
2510090925	89731
2510090926	63322
2510090927	77243
2510090928	41201
2510090929	98108
2510090930	94996
2510090931	12642
2510090932	14664
2510090933	28798
2510090934	59324
2510090935	54957
2510090936	78860
2510090937	63050
2510090938	33153
2510090939	70301
2510090940	76305
2510090941	27987
2510090942	43613
2510090943	79828
2510090944	58255
2510090945	88369
2510090946	60140
2510090947	42944
2510090948	96764
2510090949	15050
2510090950	05720
2510090951	33348
2510090952	36120
2510090953	76972
2510090954	61949
2510090955	75234
2510090956	30575
2510090957	45497
2510090958	21543
2510090959	54458
2510090960	40464
2510090961	99314
2510090962	57043
2510090963	38992
2510090964	60898
2510090965	32631
2510090966	11212
2510090967	86546
2510090968	48229
2510090969	35425
2510090970	26966
2510090971	55724
2510090972	94204
2510090973	33761
2510090974	96299
2510090975	22691
2510090976	76742
2510090977	06283
2510090978	38618
2510090979	71655
2510090980	55083
2510090981	99090
2510090982	14041
2510090983	30268
2510090984	11190
2510090985	92903
2510090986	64383
2510090987	41103
2510090988	70279
2510090989	73550
2510090990	37261
2510090991	92758
2510090992	41974
2510090993	69179
2510090994	29500
2510090995	79704
2510090996	17006
2510090997	13531
2510090998	92580
2510090999	79781
2510091000	33605
2510091001	47613
2510091002	26200
2510091003	58494
2510091004	22690
2510091005	99004
2510091006	34071
2510091007	10733
2510091008	21208
2510091009	94953
2510091010	47538
2510091011	91801
2510091012	15988
2510091013	88057
2510091014	61301
2510091015	43829
2510091016	27962
2510091017	44108
2510091018	49063
2510091019	62360
2510091020	14516
2510091021	51829
2510091022	21801
2510091023	56024
2510091024	52019
2510091025	89272
2510091026	20308
2510091027	14180
2510091028	57594
2510091029	47761
2510091030	48176
2510091031	93139
2510091032	62137
2510091033	14317
2510091034	63609
2510091035	48262
2510091036	11027
2510091037	60454
2510091038	79912
2510091039	39965
2510091040	42092
2510091041	90678
2510091042	43875
2510091043	10042
2510091044	72844
2510091045	12005
2510091046	53304
2510091047	70701
2510091048	39538
2510091049	21634
2510091050	04260
2510091051	18661
2510091052	09450
2510091053	87049
2510091054	68781
2510091055	74085
2510091056	94183
2510091057	71718
2510091058	94216
2510091059	73266
2510091060	91502
2510091061	86854
2510091062	76885
2510091063	71700
2510091064	70912
2510091065	56752
2510091066	52094
2510091067	99734
2510091068	13849
2510091069	58381
2510091070	91334
2510091071	12312
2510091072	66308
2510091073	30742
